wavelength,in,out
1208.109844851904,-59.74225263182689,-60.12251414912899
1207.8664705882352,-61.324321007799455,-61.53627112301032
1207.6231943605237,-74.33422310055047,-77.57977393627456
1207.3800161095448,-69.69202681620877,-69.59064311447392
1207.1369357761223,-65.49127382659572,-64.46333614864696
1206.893953301127,-71.21479718884862,-72.80821002348202
1206.6510686254778,-61.72981031678168,-60.972033658913745
1206.408281690141,-64.60002905340417,-64.6936437693195
1206.1655924361296,-64.99828515332158,-64.5037283082338
1205.9230008045054,-67.14390311074132,-65.98258462367465
1205.6805067363766,-72.7751132799253,-71.0797956801089
1205.438110172899,-63.85342796521951,-63.12480082912822
1205.1958110552764,-66.06155274367384,-65.56117904008346
1204.9536093247589,-67.76951065086774,-66.6909913713348
1204.711504922644,-74.45089500992634,-77.12057677670148
1204.469497790277,-69.04578935433992,-68.35692758337788
1204.22758786905,-69.42885997165655,-69.17382437942985
1203.9857751004015,-62.21185128987355,-62.523603043132425
1203.7440594258183,-71.81573886881637,-71.14138570242656
1203.5024407868325,-59.46077442676349,-59.697996398681255
1203.260919125025,-68.79091969775118,-70.80863234632488
1203.0194943820225,-69.13278307242263,-69.84334329010716
1202.7781664994984,-70.3196739597287,-69.73259339709625
1202.5369354191737,-70.13088897281517,-69.0072944591179
1202.2958010828154,-68.33549563338235,-69.01517753501787
1202.0547634322372,-69.99245624505875,-71.84677481355627
1201.8138224093004,-71.57299521173866,-72.35395315025139
1201.5729779559117,-64.8123487296422,-64.89521640414773
1201.3322300140253,-65.21045230675944,-65.47829213321901
1201.0915785256411,-73.41442878025632,-71.50038366257351
1200.851023432806,-68.40775020099821,-66.82029628476093
1200.6105646776132,-63.3541546188452,-64.78576092059797
1200.370202202202,-66.11509432362001,-65.9519057458524
1200.129935948759,-69.05460920934573,-67.93363909405784
1199.8897658595156,-66.21209820729334,-66.34573798685588
1199.6496918767507,-64.99179649051754,-67.17578276489388
1199.4097139427886,-61.10049649310318,-59.79570566567409
1199.169832,-66.39797933259362,-66.28465671628715
1198.9300459908018,-73.38808499936704,-75.26044710432399
1198.6903558576569,-74.14098153057498,-78.34949076458525
1198.4507615430741,-61.67413272302886,-63.04980651512071
1198.2112629896083,-61.63079556057912,-61.12185746274605
1197.9718601398602,-66.7085863519315,-64.69883176017811
1197.7325529364762,-66.16317358623513,-65.0254516242745
1197.493341322149,-62.60268267547616,-63.862926017548716
1197.2542252396165,-69.88301175961416,-73.64998147582156
1197.015204631663,-64.29186541656932,-62.89187564363587
1196.7762794411178,-67.74290648227739,-70.43746621849209
1196.5374496108561,-68.6477697778306,-66.57454220048496
1196.298715083799,-81.40162727749694,-76.36833350051774
1196.0600758029125,-62.56612498511657,-62.55467665484824
1195.8215317112085,-63.52762553476404,-64.75897065126796
1195.5830827517448,-64.09867924941551,-63.129286276443395
1195.3447288676236,-68.96457112613197,-67.49757859862174
1195.1064700019933,-64.86743115825061,-65.6646766173499
1194.868306098047,-71.59419817589452,-70.2596991108527
1194.6302370990238,-73.7546333179055,-73.74758525483355
1194.3922629482072,-61.427215974134214,-61.091777060736945
1194.1543835889265,-63.255030253389776,-62.83663252614744
1193.916598964556,-73.003178186268,-71.29822559705494
1193.6789090185148,-65.0532239427042,-65.55859568660588
1193.4413136942676,-59.86552355244007,-59.465121509018786
1193.2038129353234,-65.1531187645102,-65.16349643220062
1192.9664066852367,-68.83925060952134,-68.32684614072889
1192.729094887607,-63.806723815035724,-63.921781132680735
1192.491877486078,-63.29815032603716,-63.6523107094298
1192.254754424339,-78.2877812807186,-76.39196200559238
1192.0177256461234,-64.8442492612125,-64.66182638367619
1191.7807910952097,-63.73930929360134,-64.11401584306745
1191.5439507154213,-66.92190094011025,-66.58132234738221
1191.3072044506257,-65.33661414255326,-65.80884360400475
1191.0705522447358,-68.96090431272012,-67.76163370116493
1190.8339940417081,-72.56973519248797,-70.55890249955704
1190.5975297855439,-71.56863623124903,-70.04030606500399
1190.3611594202898,-73.34137387070038,-73.14344635480424
1190.1248828900357,-64.7582561987837,-64.4537894403802
1189.8887001389164,-67.50801734683898,-66.81169143473451
1189.6526111111111,-63.773997355193245,-64.83679018937553
1189.416615750843,-63.29228056974995,-64.3255944176166
1189.18071400238,-65.93120730723649,-66.87650030086664
1188.9449058100336,-63.4563499660359,-64.55879486585968
1188.70919111816,-68.61938141888527,-68.03061881614005
1188.4735698711595,-61.13970058779188,-61.306452585553274
1188.238042013476,-78.87970855737231,-76.93692162311805
1188.002607489598,-68.00109314477703,-68.68344055960603
1187.767266244057,-70.4991913960742,-69.53647687264842
1187.53201822143,-65.73707887032131,-67.24045509540551
1187.2968633663368,-62.28469097239176,-61.22579346823326
1187.061801623441,-74.68418700505245,-78.47473463947429
1186.8268329374505,-69.26584032899186,-70.07383754893513
1186.5919572531168,-70.05901031832761,-68.27141970311129
1186.3571745152353,-71.71517088313928,-74.84115441931607
1186.1224846686448,-64.93182713468306,-63.62234521276031
1185.8878876582278,-78.92962459744084,-81.04101185669094
1185.6533834289105,-75.93789925039695,-72.43718657972835
1185.4189719256624,-69.20544663237123,-68.99671420114393
1185.1846530934968,-69.18277167556337,-67.8284031143659
1184.9504268774704,-66.84380392864125,-67.46427688903944
1184.7162932226834,-66.26143710249963,-65.08208958284408
1184.482252074279,-65.69566429792869,-66.42626372531853
1184.2483033774442,-61.214849326201204,-60.52986822645957
1184.0144470774092,-64.81021895604178,-64.2516402483605
1183.7806831194473,-63.71067651522495,-64.5903822573924
1183.5470114488749,-69.89012826559306,-68.47011333604013
1183.3134320110519,-67.41599491569326,-66.08344158453116
1183.0799447513812,-63.52629129869567,-64.21486466506198
1182.8465496153087,-72.68025496577658,-74.59900674168804
1182.6132465483236,-67.8282072574892,-68.69922487192298
1182.3800354959574,-67.201285838188,-67.24795524730413
1182.1469164037856,-65.96327072408948,-66.37958772187372
1181.9138892174258,-69.84243523115279,-71.1950433692173
1181.6809538825382,-61.25503822334264,-61.657298941760075
1181.4481103448277,-73.20466806036362,-75.33520695679843
1181.2153585500394,-79.31820060470076,-78.05374601115201
1180.9826984439628,-74.27576345273062,-73.27865689098613
1180.7501299724302,-63.08016078364602,-63.69763904921825
1180.5176530813153,-68.18082883105743,-68.4553225594241
1180.2852677165354,-70.0766885525216,-71.42934122849854
1180.0529738240502,-73.09244712442589,-72.52761470105938
1179.8207713498623,-64.75860152518848,-63.818180246752775
1179.5886602400158,-81.13940658361881,-77.74632403263948
1179.3566404405979,-60.46385354756674,-59.925282733709935
1179.1247118977385,-60.07812779500003,-60.7077622722862
1178.892874557609,-72.19130250234863,-70.16249471969022
1178.6611283664242,-70.88123387444523,-72.82140842356779
1178.4294732704404,-60.543346137684864,-60.8617391550558
1178.197909215956,-61.173555415391405,-60.13020259555597
1177.9664361493124,-66.51307577998111,-64.89608728461505
1177.7350540168927,-76.12419247402997,-75.87755304354698
1177.5037627651218,-71.15235405389123,-73.8142077517883
1177.2725623404674,-72.80002563797837,-73.20792336133408
1177.0414526894385,-67.90472063858084,-67.2059087453608
1176.8104337585867,-80.3105484754278,-77.81892743797093
1176.5795054945054,-64.29695620681437,-62.84553484409142
1176.3486678438298,-64.88307036378211,-66.27271195476135
1176.1179207532366,-71.95583489870151,-68.65836366827742
1175.887264169445,-77.20600498336395,-77.49709074908273
1175.6566980392156,-66.6345470203222,-66.8360422739664
1175.426222309351,-80.82108349186225,-77.76471499432475
1175.1958369266954,-63.25058717876044,-62.4488252526244
1174.9655418381344,-63.361305734882706,-64.89841923239851
1174.7353369905954,-60.197533769813816,-61.157685144064544
1174.5052223310481,-71.85285277211878,-72.62379458672052
1174.2751978065023,-81.2328547691298,-77.08001065089772
1174.0452633640102,-65.4349853793789,-66.40581644255005
1173.8154189506656,-66.48680060768896,-67.48792047549833
1173.5856645136034,-70.60656990815366,-68.72881538512607
1173.356,-57.94238912118928,-58.27239935894221
1173.126425357073,-68.53169790374673,-69.71644978255352
1172.8969405320815,-68.04738918942391,-67.69319976624675
1172.6675454723254,-67.46168211357451,-68.0681915261165
1172.4382401251466,-69.32115291262224,-69.88283453199759
1172.2090244379276,-70.97194701078209,-71.32762473920874
1171.9798983580922,-69.50034193170839,-69.02746345634978
1171.7508618331053,-62.974589122362175,-62.436274512589904
1171.521914810473,-73.84639418953623,-74.28343686389792
1171.2930572377418,-74.75060172165846,-77.1857465743486
1171.0642890625002,-66.86617978506618,-68.22170161571253
1170.8356102323767,-68.08098666920097,-70.24950797407683
1170.607020695041,-70.67165653383566,-70.12440572628978
1170.3785203982043,-73.90118752813478,-76.08377673316923
1170.1501092896176,-64.65831100760792,-66.85433271342518
1169.9217873170733,-69.80639017432256,-66.25611171244924
1169.6935544284042,-77.11731337148788,-70.52822014010488
1169.4654105714844,-67.65302297602261,-64.81568959651909
1169.2373556942277,-69.33622012958278,-70.11900459085479
1169.0093897445897,-69.02568439518544,-66.03892688451094
1168.7815126705652,-68.2358176137235,-69.21647200568563
1168.553724420191,-68.02850663375546,-74.87864133714254
1168.3260249415432,-67.01901914237109,-68.38360153638277
1168.0984141827391,-65.69617136202692,-70.43953522475584
1167.870892091936,-65.94778485450544,-71.82681328550782
1167.643458617332,-66.39487807564652,-70.39547161305543
1167.416113707165,-72.8991190871906,-74.61804678335378
1167.188857309714,-71.81760253439262,-72.85649875856672
1166.961689373297,-66.98858052653864,-66.16461528417909
1166.7346098462735,-65.5738756939331,-69.49562516963553
1166.5076186770427,-72.06829866510893,-67.98236594121374
1166.280715814044,-79.35231759825328,-69.48613802871895
1166.0539012057566,-63.5677744167555,-63.737011084797274
1165.8271748007,-75.48859657207876,-68.4593571940317
1165.6005365474339,-67.6130838722452,-64.74151485158072
1165.373986394558,-69.0136298167096,-64.97917713211945
1165.1475242907113,-73.19452948328711,-67.30782479571982
1164.9211501845734,-68.61756583945635,-66.64421950979187
1164.694864024864,-62.23985181058461,-62.36593299809235
1164.4686657603418,-75.18653367822506,-70.47328390911608
1164.242555339806,-63.70789390024717,-66.16929684004802
1164.0165327120947,-70.76694075065598,-75.9041475542578
1163.790597826087,-73.66589855848287,-71.2001951567324
1163.5647506307005,-70.34769583057363,-68.10087148365633
1163.338991074893,-70.65331042983652,-69.28843010133232
1163.1133191076624,-68.9227960591864,-67.75213414530975
1162.887734678045,-63.97284208901769,-64.30408683616909
1162.6622377351173,-65.75750284443899,-64.82116404078332
1162.4368282279952,-65.80655357005705,-65.90943839381853
1162.2115061058346,-64.23513598374961,-63.569745659759604
1161.9862713178295,-66.09262749424838,-65.60619837544732
1161.7611238132145,-67.3826573872588,-66.20905514566041
1161.536063541263,-62.259098464077425,-61.70125885990558
1161.311090451288,-62.98376464118613,-61.79285919897333
1161.0862044926412,-67.71452879148313,-65.76358725368644
1160.8614056147146,-74.34139433094572,-79.72759906569618
1160.6366937669377,-65.15225469102569,-66.66294446371145
1160.4120688987807,-66.08552603986055,-66.47455560027879
1160.1875309597524,-69.49100285447736,-65.95656532156355
1159.9630798994003,-75.80593711876949,-70.8878028191236
1159.7387156673115,-78.92229539546275,-75.33512041018068
1159.5144382131116,-68.95750950526994,-66.45282140313705
1159.2902474864657,-70.26706297672757,-79.5419139151607
1159.0661434370772,-68.94190555463979,-77.30182297713435
1158.8421260146888,-65.89659380418675,-65.53795024152086
1158.6181951690821,-76.71459017661215,-69.30688011426491
1158.3943508500772,-69.33719510012494,-64.27989979016903
1158.1705930075332,-67.42731359709697,-72.33248155868355
1157.946921591348,-77.29998515989604,-68.03304857610127
1157.7233365514578,-60.409111113874815,-62.81289344067994
1157.499837837838,-64.52019272313751,-62.814311921688414
1157.2764254005017,-62.21457167791198,-64.10744377990798
1157.053099189502,-71.88974486068938,-75.64559038764423
1156.8298591549296,-62.793772431910725,-59.930778368727175
1156.6067052469136,-66.79998739952336,-65.38443393352307
1156.383637415622,-65.7403514793819,-70.35743651115732
1156.160655611261,-70.05622548187213,-74.85847554042371
1155.9377597840755,-61.56240843394494,-64.50861783180898
1155.7149498843485,-65.34484407367526,-65.47101357084372
1155.4922258624013,-75.10853825579304,-77.11557420745788
1155.2695876685934,-71.94628914196386,-71.8562170802285
1155.047035253323,-68.13536802194758,-64.22952085254772
1154.8245685670263,-68.90014244845437,-65.04023735007385
1154.602187560177,-70.88232123632986,-71.08120430168577
1154.3798921832883,-74.43450379237763,-68.9419798008598
1154.1576823869107,-72.90041417403586,-73.39345841632246
1153.9355581216319,-62.861154671873436,-61.284014130550304
1153.7135193380798,-64.62756236751852,-65.87488081421421
1153.491565986918,-62.26413776238303,-62.81218848014433
1153.2696980188496,-75.50703555558019,-76.70993301032482
1153.0479153846152,-65.20537689453252,-66.40481662332701
1152.8262180349932,-65.81242626907047,-65.75460884485636
1152.6046059207997,-62.75465021508799,-63.13936949743609
1152.3830789928886,-67.8318325762404,-69.18625458644769
1152.1616372021522,-67.2293997527656,-66.37859917163254
1151.9402804995195,-70.60427737197867,-72.07787860778726
1151.7190088359584,-68.48939117438707,-68.67534030736599
1151.4978221624738,-67.57402135838319,-68.25576096194627
1151.2767204301076,-64.56507425570427,-66.28489389925159
1151.0557035899405,-60.80005040318974,-59.4421260201255
1150.8347715930902,-67.42442929883049,-67.78717333403151
1150.6139243907119,-64.11517431842444,-66.79449211486488
1150.3931619339985,-66.07988961317375,-69.68873868435878
1150.17248417418,-65.9332806196467,-64.86581326138116
1149.951891062524,-73.05317355815887,-69.23221193042701
1149.7313825503356,-62.01089666516944,-60.872931527861454
1149.5109585889572,-73.73471401685535,-67.40549582942705
1149.2906191297682,-66.10993644040687,-70.42932913299288
1149.0703641241855,-62.552371322622406,-62.481020329104155
1148.8501935236634,-66.16071023860164,-62.653994982543026
1148.6301072796934,-61.74756549522496,-64.02714744834182
1148.410105343804,-74.71684539925911,-70.84376297599843
1148.1901876675604,-78.50928595938868,-72.24745013834217
1147.9703542025654,-70.6543340485787,-71.97106159725072
1147.7506049004594,-71.07388839774131,-74.79322734677746
1147.5309397129188,-65.6642332902656,-69.25072100732444
1147.3113585916572,-73.67743661378609,-68.11601059529474
1147.0918614884254,-67.27378980246567,-63.23685415279115
1146.8724483550113,-68.97095155074453,-64.19341159043353
1146.6531191432396,-62.014507763206836,-63.039858500551276
1146.4338738049712,-65.13961735485773,-67.1084563725627
1146.2147122921047,-67.10922792898347,-67.58664936654807
1145.995634556575,-62.11451451768494,-62.654511525985555
1145.7766405503535,-67.80665964222922,-64.3311588062391
1145.557730225449,-65.02867413254728,-62.16980429824892
1145.3389035339062,-70.61798853612461,-66.55925293447163
1145.1201604278074,-62.4871154015363,-63.41089695584344
